Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_6977,59,Suburban,Middle,428,13535.46285,19528.39051,4543.856308,5793178.099,141,110,230,4,3802.310193,Weekly,Debit Card,13,40.29570778,8,586276.6548
cust_2664,22,Urban,High,832,11888.97765,55880.3003,4683.46341,9891629.402,195,237,1132,1,1218.198252,Daily,Credit Card,20,34.88366194,8,998917.8411
cust_1977,44,Urban,Low,624,14824.29735,67452.27588,3412.00872,9250361.546,260,109,3328,29,1831.662054,Weekly,Wallet Balance,4,5.202635713,8,941676.3235
cust_1668,62,Urban,Low,590,18538.93885,21955.52675,5610.216426,10937973.92,73,64,3105,22,2122.128042,Weekly,Debit Card,17,70.92062827,8,1109146.328
cust_5642,53,Urban,Low,779,1295.840649,4714.997116,211.2483976,1009459.865,5,99,1763,24,1342.867776,Daily,Credit Card,5,31.46060967,8,114200.5526
cust_4042,16,Suburban,Low,733,3628.830527,17250.79171,811.7216226,2659932.776,40,65,3753,18,1580.189149,Daily,UPI,20,62.4635924,8,282509.1831
cust_4885,60,Urban,Low,7,3251.278621,14405.05456,1624.295762,22758.95035,33,240,4097,15,1502.388628,Daily,Wallet Balance,4,17.08844542,8,19218.70072
cust_1103,24,Suburban,Low,505,15890.60517,24292.53576,5358.856336,8024755.61,256,195,4150,34,4406.424062,Weekly,Debit Card,20,36.5660577,8,819972.349
cust_5736,65,Rural,High,841,7184.911707,16236.56261,2302.335051,6042510.746,359,301,323,13,2842.549289,Monthly,Credit Card,9,18.76448021,8,612775.7999
cust_3874,56,Urban,Middle,266,19876.11251,64876.38319,6912.504109,5287045.927,132,322,3693,50,3300.905176,Weekly,Wallet Balance,18,59.50874565,8,547440.1401
cust_0006,36,Rural,Low,946,8751.162615,11055.45037,2117.438746,8278599.833,88,255,4123,46,3525.279799,Weekly,Wallet Balance,1,11.39960354,8,846943.3434
cust_6575,67,Urban,Middle,729,14883.41321,19383.51635,4423.854347,10850008.23,113,41,610,17,589.3225579,Daily,Debit Card,13,4.605421315,8,1095626.162
cust_5719,64,Suburban,Low,806,17335.46354,36065.65575,4027.116203,13972383.61,250,41,3153,41,243.3774019,Monthly,Debit Card,15,43.18000097,8,1415522.673
cust_0819,24,Rural,Low,835,10627.73979,14675.20623,2301.815022,8874162.728,81,201,436,31,4255.888172,Monthly,UPI,0,37.97421751,8,897260.3287
cust_2041,32,Suburban,Middle,903,6354.617577,7226.129271,1278.849835,5738219.672,298,51,4443,25,2886.843301,Monthly,Credit Card,9,52.34799305,8,591764.5455
cust_0265,31,Rural,Low,960,360.7757808,1448.659031,74.48646335,346344.7496,51,119,3070,44,3743.673464,Daily,UPI,2,40.05284537,8,51302.63823
cust_5195,64,Urban,Middle,806,13253.12305,57940.62225,4990.876383,10682017.18,81,164,4972,13,76.68590921,Daily,Debit Card,17,42.78954755,8,1087407.375
cust_4315,54,Rural,Middle,274,9509.614664,22246.47031,3886.603722,2605634.418,151,75,691,8,2457.956047,Weekly,Debit Card,18,4.600114828,8,269516.4638
cust_4594,38,Rural,High,461,3703.662604,6405.826983,1065.431907,1707388.461,343,250,2156,3,2218.671616,Daily,Wallet Balance,0,64.31816758,8,182241.5103
cust_3629,63,Rural,Low,760,1703.169285,6752.357594,491.7318018,1294408.657,347,101,4567,12,277.1134155,Weekly,Credit Card,12,47.03107806,8,147636.309
cust_0967,46,Rural,Middle,216,15888.92345,49018.66033,4880.244666,3432007.464,270,113,1387,18,3902.386653,Daily,Credit Card,14,40.29045672,8,353823.5531
cust_3332,35,Rural,Middle,926,11173.39952,22080.17553,4317.422259,10346567.96,52,134,582,36,397.6746317,Monthly,Wallet Balance,3,63.13454909,8,1047221.958
cust_5735,39,Rural,Middle,612,1172.190613,1285.728084,130.627267,717380.6554,46,324,2598,18,2088.358719,Weekly,Credit Card,14,22.0292416,8,85689.88618
cust_3353,46,Rural,Middle,671,12674.23906,28913.84842,4548.741651,8504414.407,232,273,4434,42,3036.234081,Weekly,UPI,12,64.23284672,8,869991.3236
cust_2338,58,Rural,Low,919,370.1527859,1211.709914,39.60238228,340170.4103,126,119,2143,29,3452.315488,Daily,Wallet Balance,15,68.07312944,8,47476.88328
cust_0082,49,Suburban,High,537,4562.930458,8766.419599,577.1427857,2450293.656,246,333,16,34,726.5516851,Weekly,Wallet Balance,6,70.55763808,8,256098.0897
cust_3081,55,Suburban,Low,604,321.4800921,766.5707616,47.95247422,194173.9756,11,67,2837,41,4330.548597,Daily,Credit Card,12,3.876518991,8,35026.12326
cust_6188,66,Rural,Low,266,2667.040723,2890.489158,618.6982308,709432.8323,58,215,1883,9,1955.07482,Daily,Debit Card,3,52.33892165,8,82631.74582
cust_3854,48,Rural,Low,705,6040.667032,27528.11957,656.3862215,4258670.257,47,296,657,47,1187.263531,Weekly,Credit Card,11,36.02570016,8,439287.394
cust_2709,23,Urban,High,808,4049.62843,10965.17148,1027.269534,3272099.772,218,265,2017,12,1934.140748,Weekly,UPI,4,32.83554463,8,339476.9068
cust_1701,37,Suburban,Middle,780,1639.476755,6623.048095,444.8152297,1278791.869,85,316,1611,15,4140.075537,Daily,Credit Card,0,45.9392775,8,138531.1491
cust_6939,60,Urban,Low,662,244.9276694,277.8610402,84.92894972,162142.1171,28,309,3162,42,2132.79696,Monthly,Debit Card,2,70.49801254,8,33671.81323
cust_6615,66,Rural,Low,947,7899.59643,33294.11977,805.8983864,7480917.819,9,46,1461,28,4124.942758,Monthly,Wallet Balance,16,20.39652897,8,759751.3105
cust_4984,68,Suburban,High,868,12095.21171,24031.42945,4629.300801,10498643.76,189,318,2843,20,3998.426511,Daily,Debit Card,13,69.21834417,8,1063551.163
cust_6789,68,Rural,Middle,962,7403.528551,9802.475918,1933.572502,7122194.466,303,223,4361,49,2654.131106,Monthly,Wallet Balance,20,65.2179874,8,732514.3811
cust_5165,63,Urban,High,906,5447.341088,9531.868979,1841.151143,4935291.026,172,259,647,28,1053.936655,Daily,UPI,12,67.26680327,8,505096.1343
cust_2347,52,Urban,High,691,10605.19249,24346.12096,2419.335301,7328188.011,41,2,1968,16,676.6967545,Monthly,Debit Card,7,14.55995934,8,746016.4527
cust_5738,47,Rural,High,963,3764.840886,6095.406925,1596.558116,3625541.773,263,237,4060,43,4752.54602,Weekly,Debit Card,8,53.12400961,8,380597.9043
cust_5720,50,Suburban,Middle,1,4831.804682,23201.82085,2161.602806,4831.804682,295,293,264,46,1292.584894,Weekly,UPI,6,34.21923091,8,12964.88802
cust_1245,57,Suburban,Low,431,6461.497182,26757.62687,1625.266037,2784905.285,15,238,705,20,3956.389567,Daily,Wallet Balance,19,50.82090649,9,288922.3338
cust_2864,40,Rural,Low,512,2105.468732,7067.330987,365.5070654,1077999.991,61,41,1320,38,2389.530879,Weekly,Wallet Balance,12,69.97608188,9,122045.2336
cust_2140,37,Suburban,Middle,910,16232.94308,41194.61915,7851.123367,14771978.21,191,88,483,6,4875.355557,Monthly,UPI,0,25.78819255,9,1485326.143
cust_4478,39,Suburban,Middle,526,16624.80153,73756.75626,6288.097003,8744645.607,107,269,1855,18,3610.773846,Monthly,UPI,2,33.33785807,9,887169.1738
cust_4661,61,Urban,High,62,5335.234383,7051.411619,983.5998599,330784.5318,199,131,4152,12,3334.735915,Daily,UPI,6,39.49674264,9,49915.08522
cust_4745,25,Suburban,High,899,289.4698969,687.7646189,72.78690758,260233.4373,335,43,890,8,2740.476159,Monthly,Debit Card,7,51.22216984,9,36233.10565
cust_3017,52,Urban,Middle,445,18881.89232,74902.12592,6155.201463,8402442.082,48,272,1437,6,1384.052762,Weekly,Credit Card,9,25.09240778,9,852026.1818
cust_1784,60,Rural,Middle,189,5049.420332,14740.92229,1277.838281,954340.4427,264,203,2475,12,2630.117085,Daily,UPI,3,4.791837633,9,109268.9857
cust_1180,64,Suburban,High,604,5553.104999,19400.65309,2099.110877,3354075.419,263,353,2384,39,4042.152767,Monthly,UPI,20,52.75647172,9,351054.4656
cust_2802,37,Urban,High,805,137.479609,189.2536413,64.31989398,110671.0853,180,82,2225,47,4707.149693,Daily,UPI,13,34.82166502,9,26863.53368
cust_0907,69,Rural,Middle,287,1628.013275,5296.940056,452.9699266,467239.8099,174,214,2382,23,3615.004771,Daily,Debit Card,13,35.83533354,9,60980.4786
cust_0933,66,Suburban,Middle,948,7141.566017,18851.72209,855.0937587,6770204.584,90,168,3613,31,1207.300223,Monthly,Wallet Balance,2,11.09863158,9,695742.8083
cust_4452,59,Rural,Low,910,10938.6104,50659.26144,3145.129731,9954135.467,52,101,1267,35,4931.659687,Weekly,UPI,13,48.5248035,9,1007981.717
cust_0786,46,Urban,Low,212,18835.14412,80548.50149,5452.627877,3993050.553,81,98,2749,13,1750.307329,Weekly,Credit Card,4,14.95574486,9,414227.9016
cust_4665,37,Suburban,Middle,524,13820.61244,33180.61829,3342.864689,7242000.918,92,270,3907,6,1631.496781,Monthly,Debit Card,8,66.19188752,9,740798.3435
cust_2259,51,Suburban,Middle,650,14727.89273,36529.77596,3726.93319,9573130.273,164,332,2831,45,1401.144886,Daily,Wallet Balance,9,59.30676988,9,975774.4549
cust_1527,50,Suburban,Low,7,6632.653826,9762.192243,1719.6475,46428.57678,39,189,3675,9,2568.208289,Monthly,Debit Card,20,19.18547628,9,20608.75353
cust_4527,67,Rural,Middle,738,14069.2285,49933.18714,2098.790317,10383090.63,272,143,1764,49,501.742498,Weekly,Credit Card,11,67.32167472,9,1055486.192
cust_0920,17,Urban,Low,469,14831.62084,21447.91582,7106.558507,6956030.175,13,143,4355,33,3226.906692,Monthly,Debit Card,14,46.8725442,9,714999.5642
cust_4233,27,Suburban,Low,891,16508.52612,35661.34225,4804.51125,14709096.77,193,166,1729,48,4163.625127,Monthly,Debit Card,4,48.50043578,9,1486085.865
cust_5777,57,Urban,Low,188,2079.535307,8210.102375,1016.260692,390952.6378,139,286,2593,23,4901.308128,Weekly,UPI,15,41.07541766,9,53130.60971
cust_5020,34,Urban,Low,755,5235.159729,25556.18616,1784.84073,3952545.596,83,241,1355,2,2657.276524,Weekly,Debit Card,14,70.61011363,9,405835.9213
cust_3486,43,Suburban,Low,214,14295.83158,50878.37658,4025.332027,3059307.958,287,222,466,45,864.9858458,Monthly,Wallet Balance,10,56.47176798,9,319930.3029
cust_3165,34,Rural,Low,156,18548.79948,82048.25089,3422.018259,2893612.719,179,70,1748,20,4510.685907,Monthly,UPI,0,41.61536574,9,301601.9289
cust_1519,20,Suburban,Middle,139,14725.55797,17832.2107,6579.60514,2046852.558,347,330,4774,1,3330.408112,Daily,Wallet Balance,19,14.39238128,9,221668.0518
cust_0861,16,Rural,High,293,1174.703628,5070.401415,277.34148,344188.1629,24,94,3414,23,2574.346717,Daily,UPI,17,48.01143791,9,51259.64293
cust_6929,47,Rural,Low,274,19478.34867,69378.7797,2445.07907,5337067.535,328,153,4309,24,3024.370647,Weekly,Credit Card,1,54.18609609,9,552212.5682
cust_2845,29,Urban,Low,374,3489.266104,9095.624467,1638.728267,1304985.523,266,166,3327,43,1966.258243,Daily,UPI,10,21.08149787,9,149469.4232
cust_0157,30,Urban,Low,660,16215.33441,20203.76646,3150.400035,10702120.71,74,160,2950,22,2471.733003,Daily,Wallet Balance,16,65.23863043,9,1086076.205
cust_2961,32,Rural,Middle,356,15116.60546,69927.30442,3409.805079,5381511.542,268,278,3742,49,199.1694806,Monthly,Wallet Balance,9,35.02175717,9,559435.5695
cust_2408,44,Urban,Low,48,13448.10146,33352.76359,4161.875589,645508.8699,56,59,1508,46,2307.690445,Weekly,UPI,18,64.89979916,9,80013.04177
cust_6956,38,Suburban,Low,297,2665.193828,9499.458964,1043.1973,791562.5669,2,320,4574,42,3517.590176,Weekly,Credit Card,1,58.91015983,9,99745.4616
cust_2243,45,Urban,Middle,551,16512.55842,55694.13137,3672.766129,9098419.691,278,296,4943,32,2022.383377,Daily,Debit Card,9,26.37853763,9,930916.7774
cust_0457,38,Rural,Middle,352,14249.41045,63220.0147,5424.60307,5015792.48,5,357,2025,1,3063.41706,Weekly,UPI,10,15.30942263,9,513197.5394
cust_4076,19,Suburban,High,13,6656.099826,32039.31581,2069.966592,86529.29774,199,163,4811,0,3546.351918,Monthly,Debit Card,3,12.14116091,9,25501.75381
cust_2352,59,Suburban,High,716,15696.44147,30468.92174,5203.572551,11238652.09,242,321,653,15,3181.081465,Daily,Debit Card,19,47.59403688,9,1134080.668
cust_1362,67,Suburban,Low,552,7273.023185,34798.71392,1485.542085,4014708.798,120,231,4485,16,180.2314907,Daily,Wallet Balance,7,67.89410428,9,420950.7641
cust_6380,30,Rural,High,429,4526.891237,7377.740913,1458.754891,1942036.341,85,218,3641,26,3226.721222,Monthly,UPI,20,38.26987388,9,211472.2735
cust_6546,20,Rural,High,195,4102.360924,16999.73967,656.600938,799960.3802,267,346,2557,25,4758.726461,Weekly,Credit Card,9,55.41061902,9,94230.67479
cust_6849,55,Urban,High,44,16643.80864,35718.91922,5605.388878,732327.5801,151,247,1818,17,4243.929064,Daily,Debit Card,15,36.23618791,9,85446.79348
cust_3830,42,Suburban,Low,330,5870.387955,28834.5764,2245.6243,1937228.025,47,289,3565,37,3095.825071,Daily,Wallet Balance,13,67.33024453,9,212004.89
cust_2988,24,Rural,High,945,1511.817548,4564.466443,742.685698,1428667.583,36,74,4963,8,666.0114176,Daily,Credit Card,7,21.55915479,9,162259.7526
cust_5962,46,Suburban,Low,679,6875.193322,16045.17221,1708.047289,4668256.266,219,69,2385,43,2169.029443,Monthly,Debit Card,7,71.32148224,9,483811.1118
cust_3789,56,Suburban,High,728,12923.15376,62006.15054,6459.555023,9408055.935,175,302,1453,43,4734.243853,Weekly,Debit Card,6,51.21644485,9,954644.4716
cust_2273,27,Urban,High,713,10689.03977,37059.48421,3393.214755,7621285.355,65,212,3378,15,2415.628286,Daily,Wallet Balance,19,16.12302526,9,778176.7213
cust_5108,32,Rural,High,103,6935.52306,10265.24138,1862.871183,714358.8752,353,256,1851,2,1449.865225,Daily,Wallet Balance,3,15.32689815,9,83612.95491
cust_2943,36,Rural,Middle,1,5663.608012,14742.22134,958.0649729,5663.608012,268,151,1548,44,3672.374159,Monthly,UPI,12,26.08977877,9,15226.17372
cust_0947,25,Suburban,Low,419,1931.245518,8030.836807,890.9385199,809191.8718,240,291,4983,3,1607.246569,Monthly,Credit Card,10,1.582008476,9,99381.5639
cust_6711,51,Urban,Middle,337,16420.37454,24248.28738,4732.677226,5533666.221,41,281,3943,40,560.0411818,Daily,Wallet Balance,6,50.48271219,9,573972.6016
cust_0041,67,Rural,Low,998,14419.29631,29301.12112,4288.576327,14390457.72,288,318,2256,23,362.7609139,Weekly,Credit Card,19,43.16097683,9,1454676.391
cust_0794,26,Urban,Middle,25,12797.5306,17124.56898,1969.90897,319938.2651,311,78,2538,46,165.6201687,Monthly,Credit Card,9,33.86144057,9,50587.01642
cust_3634,26,Urban,High,42,3910.933954,16813.20384,1012.776219,164259.2261,364,295,1145,28,2824.025577,Monthly,Credit Card,20,24.05639004,9,29103.90982
cust_3150,42,Rural,High,256,17958.35997,73827.55646,8239.564052,4597340.152,122,45,815,25,1725.550892,Weekly,UPI,20,33.37587702,9,472001.2398
cust_4736,35,Urban,Middle,4,7014.342762,9255.752363,1791.297451,28057.37105,243,277,4396,16,4477.28103,Weekly,Credit Card,5,50.26392154,9,19959.09659
cust_6276,35,Urban,Middle,537,19407.08486,71467.90892,3682.069283,10421604.57,86,331,3617,31,2044.916099,Weekly,UPI,17,10.8524493,9,1060471.999
cust_6170,38,Suburban,Middle,76,7144.182057,34866.45824,1909.208068,542957.8364,237,48,2617,31,4163.161115,Daily,Debit Card,7,34.92013061,9,69548.20308
cust_3600,17,Rural,Low,703,12618.00127,29937.33126,2325.147671,8870454.893,298,345,3016,27,1097.870171,Weekly,UPI,12,31.89425918,9,904228.5542
cust_1973,43,Rural,High,403,18926.87574,83922.09254,3174.062718,7627530.924,334,290,3499,38,1427.63187,Monthly,UPI,2,15.4179879,9,781837.2765
cust_4630,26,Rural,Middle,536,1026.13365,4883.640294,170.4851189,550007.6362,138,250,4388,15,1299.062705,Weekly,Wallet Balance,14,35.77789355,9,73627.23227
cust_0453,31,Rural,High,436,14632.42777,56062.66904,2736.516471,6379738.506,217,272,1053,25,2152.589839,Daily,Wallet Balance,4,22.84611227,9,650503.5557
cust_5385,31,Suburban,Low,214,2735.120695,5266.610498,373.9013669,585315.8287,141,190,2631,27,4390.050764,Weekly,Wallet Balance,5,18.66138679,9,73298.55748
cust_3498,59,Suburban,Low,228,12141.70475,38005.13708,5307.664536,2768308.683,248,261,4992,24,4656.519594,Daily,Debit Card,9,47.8373378,9,295886.6085
cust_2999,43,Rural,Low,449,1411.011992,6096.349354,281.8478486,633544.3844,54,103,1442,37,4733.60389,Weekly,Debit Card,12,16.72855409,9,76571.63649
cust_2464,53,Urban,High,51,3213.469343,7482.320813,619.9334963,163886.9365,267,228,3191,30,2083.808229,Daily,Credit Card,13,63.76184492,9,33728.78953
cust_0601,61,Suburban,High,322,7627.432314,33327.64674,1706.916882,2456033.205,314,261,896,2,4950.496474,Weekly,Credit Card,18,61.15788353,9,254120.0723
cust_0972,19,Suburban,Low,543,1706.686129,2473.583712,748.4188521,926730.568,269,249,2005,31,1592.598038,Daily,Credit Card,0,33.91033679,9,107986.7578
cust_6223,57,Urban,Low,204,13974.84246,16705.29003,5874.524572,2850867.861,252,278,2934,4,4726.113845,Weekly,Credit Card,6,58.58288028,9,297991.7292
cust_6785,47,Suburban,Middle,615,4931.570853,5770.104137,2206.648726,3032916.074,39,28,596,31,165.7148989,Monthly,Debit Card,3,5.824039432,9,316500.75
cust_3652,16,Urban,High,108,8946.895505,30061.75095,1919.631869,966264.7146,154,85,2849,18,4748.037713,Weekly,Credit Card,14,25.71039243,9,110750.4526
cust_1870,27,Urban,High,170,10134.18707,43151.50967,2189.895696,1722811.802,94,216,4432,48,995.9761686,Monthly,UPI,13,49.35845322,9,194447.1921
cust_6525,33,Rural,High,655,4385.109013,19650.65511,512.7102102,2872246.404,156,108,4044,9,1949.961814,Daily,Wallet Balance,17,59.91373459,9,304237.6594
cust_1114,35,Urban,Middle,527,11314.0708,16882.8652,3669.154726,5962515.314,337,109,1333,13,607.5330373,Monthly,Debit Card,2,66.19608162,9,608913.7648
cust_0869,20,Urban,Middle,272,1969.328483,6317.345253,440.7176072,535657.3474,364,194,4571,41,2939.910416,Weekly,UPI,10,37.74753675,9,74337.77954
cust_3621,67,Suburban,High,794,17991.90831,21047.32554,1943.30163,14285575.2,235,163,309,9,1647.584142,Daily,Debit Card,5,3.56757406,9,1438251.728
cust_0696,38,Suburban,Low,79,5178.021922,21149.86399,983.4047311,409063.7318,24,357,1022,50,4795.178124,Weekly,UPI,18,45.26575093,9,54552.78412
cust_6248,39,Suburban,Middle,843,10870.3602,29137.36384,2147.370359,9163713.652,99,351,4058,45,3864.783362,Daily,Debit Card,7,56.12561317,9,936054.9735
cust_2458,28,Suburban,Middle,126,789.3985022,894.2224406,364.6595283,99464.21127,284,344,4861,19,3642.761843,Daily,Wallet Balance,11,47.57376035,9,28747.04021
cust_0567,16,Urban,High,17,11507.35503,52587.93137,4912.072775,195625.0355,81,207,1678,35,4516.805268,Daily,Credit Card,9,63.03232445,9,33160.10092
cust_5751,19,Suburban,Middle,685,10717.2494,14456.78742,5236.654675,7341315.841,104,208,3668,41,197.5876499,Monthly,Wallet Balance,5,9.103254277,9,754468.7903
cust_3434,49,Suburban,High,63,17602.3329,43964.6291,6318.952759,1108946.973,361,108,276,16,593.5137838,Daily,Credit Card,9,17.57328667,9,121749.9404
cust_0102,60,Suburban,High,134,16191.4769,31038.35933,6256.36579,2169657.904,88,121,737,44,3954.160338,Monthly,UPI,9,48.86603858,9,229862.7102
cust_1526,59,Rural,High,251,2894.606623,3136.55188,501.139895,726546.2625,221,278,1307,48,2036.086677,Weekly,Wallet Balance,7,70.25696491,9,88050.58291
cust_4184,26,Suburban,High,316,15032.63214,49727.14133,4324.617682,4750311.756,165,340,3183,35,956.2362455,Monthly,UPI,17,46.63121711,9,493419.0574
cust_2921,51,Suburban,Low,158,137.811104,314.3297098,29.72818219,21774.15443,226,199,4162,29,3143.456156,Monthly,Debit Card,19,5.952787483,9,20829.68737
cust_4674,45,Urban,Low,733,14826.47661,18205.34319,2035.289583,10867807.36,144,83,1877,22,3842.041247,Monthly,Debit Card,0,14.10339103,9,1099813.715
cust_2463,49,Suburban,Low,744,1405.55569,3035.540595,277.5992847,1045733.433,159,218,2031,47,1056.189553,Weekly,Credit Card,11,62.28330614,9,121807.2486
cust_3293,19,Urban,Middle,568,5546.515974,19991.51988,1677.309107,3150421.073,345,184,1870,1,2134.629682,Daily,Credit Card,4,53.51503377,9,326814.7925
cust_1718,54,Suburban,Middle,115,1837.587233,8437.815174,753.309867,211322.5317,164,128,1788,13,1572.98022,Monthly,Wallet Balance,8,3.144769668,9,34221.76306
cust_1040,58,Suburban,Middle,798,18273.0244,85339.64447,5451.396157,14581873.47,337,245,4749,8,2154.256855,Monthly,Debit Card,20,69.73875112,9,1476408.218
cust_3544,55,Rural,High,976,5146.400747,19696.35155,2353.163175,5022887.129,326,195,2020,13,2457.38521,Weekly,Credit Card,16,42.34377067,9,515400.0203
cust_2882,17,Rural,Low,988,11915.02244,48422.31805,2139.051438,11772042.17,70,232,1655,46,866.9613995,Weekly,Wallet Balance,19,64.79728627,9,1193680.736
cust_6441,59,Urban,Middle,543,15162.10093,50406.93059,5549.761113,8233020.805,86,270,3877,7,3624.569902,Daily,Credit Card,20,4.426177843,9,838943.7955
cust_6030,43,Rural,High,997,4892.064419,14287.59854,1730.409861,4877388.225,122,41,1119,10,4730.261812,Monthly,Credit Card,3,40.7037546,9,497611.6916
cust_3828,21,Suburban,Middle,349,122.8525567,155.0349434,28.34806849,42875.54228,267,125,3605,45,639.2975452,Weekly,UPI,4,31.57256309,9,24677.90546
cust_0577,47,Suburban,Middle,234,5647.346652,8754.838862,1114.178119,1321479.117,236,225,222,29,4704.195743,Monthly,Credit Card,3,26.38362476,9,142139.8138
cust_2712,69,Urban,High,532,11149.37977,12952.86968,1681.244513,5931470.035,227,143,3439,1,3979.468743,Monthly,Debit Card,10,50.28015256,9,607135.2692
cust_6847,17,Rural,Middle,156,1074.333308,1928.842573,258.3533251,167595.9961,231,207,1124,39,2930.574995,Daily,Debit Card,0,53.46963789,9,30442.31211
cust_0803,43,Rural,High,112,9137.510354,33419.9703,2403.868758,1023401.16,133,154,3650,15,428.053016,Daily,UPI,15,67.18229646,9,119926.0895
cust_1244,23,Rural,Low,549,15174.72353,72023.85607,1664.213418,8330923.216,326,36,3324,48,1525.983652,Daily,Wallet Balance,1,29.41005021,9,852777.3298
cust_2628,34,Urban,Middle,996,6133.942661,6150.497669,1783.398903,6109406.89,291,77,2600,43,899.5355994,Monthly,Wallet Balance,6,49.09480693,9,628990.9212
cust_6520,44,Urban,Middle,904,4947.228505,24525.99666,2136.015236,4472294.569,340,150,2572,4,2783.315176,Daily,Credit Card,11,29.45336215,9,460381.7993
cust_6371,55,Rural,Middle,685,2066.707287,2716.760032,955.1971709,1415694.492,316,279,995,26,1233.522451,Daily,Debit Card,17,6.764313047,9,154542.6879
cust_2228,52,Rural,Low,296,8288.561511,15803.57582,2454.083197,2453414.207,353,306,1720,12,4017.737888,Monthly,UPI,19,23.85971804,9,256972.5518
cust_1246,67,Suburban,High,495,15952.31605,70625.01482,2964.64898,7896396.443,175,242,3880,42,1568.295479,Weekly,UPI,15,47.57225614,9,809815.4966
cust_0369,69,Urban,Middle,558,9595.933536,44277.31058,1709.150793,5354530.913,127,128,2767,38,4658.441446,Daily,Wallet Balance,9,49.493124,9,551457.8706
cust_1379,58,Suburban,Middle,571,15937.04684,39308.56218,4434.650385,9100053.745,118,178,1616,27,118.8212087,Monthly,Wallet Balance,20,26.03757653,9,924877.9639
cust_1567,56,Suburban,Low,335,581.4983067,2656.993424,124.5284861,194801.9327,52,67,3690,3,1488.273669,Weekly,UPI,14,7.532860068,9,35416.05644
cust_2108,26,Suburban,Middle,210,7697.830019,22418.00321,1248.149493,1616544.304,358,316,2022,17,4686.563447,Daily,Wallet Balance,9,50.45992796,9,174055.1487
cust_3646,43,Suburban,High,664,12321.34387,61015.32617,5264.54265,8181372.332,343,294,2660,17,280.2548246,Daily,Debit Card,5,18.68651494,9,834017.1057
cust_0992,21,Urban,Low,501,14744.76854,50804.51669,5099.427478,7387129.038,306,345,1754,44,3733.665369,Weekly,UPI,1,32.69369882,9,753754.0711
cust_5157,18,Rural,Middle,744,13196.80415,32623.15492,1767.993723,9818422.29,216,270,1492,26,2271.153284,Weekly,Wallet Balance,15,40.33679641,9,995290.6524
cust_1843,57,Suburban,Low,624,2124.378152,2195.642388,289.1942154,1325611.967,102,108,2470,29,4159.719948,Weekly,Wallet Balance,0,43.21453167,9,147321.3367
cust_0935,67,Rural,Low,160,7974.084264,16310.6394,3034.573008,1275853.482,61,119,1031,28,2092.207556,Daily,Wallet Balance,2,56.43313728,9,140401.2445
cust_5644,45,Urban,Middle,553,4315.384665,7642.753755,1339.08174,2386407.72,4,118,4227,46,3192.670184,Weekly,Wallet Balance,1,3.708354959,9,259098.4369
cust_0909,20,Rural,Low,667,2718.856944,5535.301113,799.4837037,1813477.582,323,190,2332,31,2551.623065,Weekly,UPI,10,23.92133935,9,196835.9466
cust_4116,66,Rural,High,169,15442.70005,54427.2926,3409.440406,2609816.308,187,7,2450,12,1358.205858,Monthly,UPI,2,67.84757052,9,275402.5279
cust_4905,43,Urban,High,835,8820.580513,13027.75685,1312.502012,7365184.729,101,328,2357,18,1418.693243,Daily,UPI,12,20.60136711,9,751323.1262
cust_6379,36,Rural,Middle,591,8685.138724,27869.81623,3778.764015,5132916.986,279,138,1179,43,4763.033581,Monthly,Debit Card,2,70.79518211,9,526568.1818
cust_5464,63,Rural,Low,805,19882.64634,81087.59723,2448.410431,16005530.3,241,241,4258,8,1662.606516,Daily,Debit Card,0,27.03036683,9,1618037.727
cust_0820,48,Urban,High,258,18836.64916,87268.8767,3148.648799,4859855.483,275,283,802,10,959.1700198,Monthly,UPI,9,57.78729202,9,497109.9633
cust_1999,44,Urban,Low,367,1863.948465,3796.104012,204.7977836,684069.0865,349,117,1541,30,301.2220147,Monthly,Debit Card,20,9.950062441,9,83338.29764
cust_6288,18,Rural,High,990,16854.37984,19005.6645,2295.173408,16685836.04,110,139,1621,23,1493.839249,Monthly,Wallet Balance,9,17.85815292,9,1682378.685
cust_3548,16,Urban,Middle,809,5522.61754,15192.90645,1826.650862,4467797.59,257,264,4885,27,1947.339691,Monthly,UPI,9,15.07704157,9,467276.0891
cust_0321,48,Urban,Middle,28,9731.541343,18202.86025,4346.062672,272483.1576,319,321,2235,42,2870.834632,Daily,Wallet Balance,15,59.62493721,9,43482.89844
cust_6628,27,Suburban,Middle,231,9434.626875,41829.28469,1809.771252,2179398.808,247,26,363,13,2957.000555,Daily,Credit Card,14,45.03341752,9,227487.3805
cust_1679,69,Suburban,High,308,12254.71005,28676.98142,3635.28316,3774450.696,95,364,617,47,4887.249931,Weekly,Credit Card,9,9.2421384,9,389935.4446
cust_2350,64,Urban,High,62,15457.40121,21245.13061,6675.045692,958358.8749,351,157,1088,29,1683.240174,Daily,Wallet Balance,14,2.578018014,9,109070.2674
